################################################################
# ThreatFox IOCs: recent additions - CSV format                #
# Last updated: 2026-03-15 04:51:02 UTC                        #
#                                                              #
# Terms Of Use: https://threatfox.abuse.ch/faq/#tos            #
# For questions please contact threatfox [at] abuse.ch         #
################################################################
#
# "first_seen_utc","ioc_id","ioc_value","ioc_type","threat_type","fk_malware","malware_alias","malware_printable","last_seen_utc","confidence_level","is_compromised","reference","tags","anonymous","reporter"
"2026-03-13 11:27:09", "1764797", "mx5.lilyhairstylist.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:09", "1764798", "mx5.linksex.blog", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "2026-03-13 12:31:34", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:09", "1764799", "mx5.magazine4u.co.uk", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:09", "1764800", "mx5.moonlight247nailsandlashes.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:09", "1764801", "mx5.nomonym.co.za", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:09", "1764802", "mx5.online-alfa.in.net", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:09", "1764803", "mx5.ozkanuzun.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:09", "1764804", "mx5.phimsexhayvn129.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:09", "1764805", "mx5.phimxxx.ai", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "2026-03-13 12:32:20", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:09", "1764806", "mx5.phohuynhtram.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:09", "1764807", "mx5.radohny.co.uk", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:09", "1764808", "mx5.retleturdio.za.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:09", "1764809", "mx5.riceboxlisburn.co.uk", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:09", "1764810", "mx5.sc88-net.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:09", "1764811", "mx5.sc88t3.blue", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:09", "1764812", "mx5.science-education.sa.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:08", "1764772", "mx5.archgenpsychiatyr.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:08", "1764773", "mx5.banana-kr.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "2026-03-13 12:32:19", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:08", "1764774", "mx5.bay-explorer.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:08", "1764775", "mx5.bitnet.za.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:08", "1764776", "mx5.burson-marsteller.co.uk", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:08", "1764777", "mx5.caoviethoang-chinhhang.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:08", "1764778", "mx5.ccmcjx.sa.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:08", "1764779", "mx5.centrum.uk.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:08", "1764780", "mx5.cryptofonia.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:08", "1764781", "mx5.danimalscups.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:08", "1764782", "mx5.datetimetoticks-converter.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "2026-03-13 12:32:04", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:08", "1764783", "mx5.dnailsgulfbreeze.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:08", "1764784", "mx5.elicaeditions.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:08", "1764785", "mx5.emirciftcam.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:08", "1764786", "mx5.fnbconferencecentre.co.za", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:08", "1764787", "mx5.freehostingwala.in.net", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:08", "1764788", "mx5.gaicave.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:08", "1764789", "mx5.glazierexeter.co.uk", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:08", "1764790", "mx5.gustare-bodega.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:08", "1764791", "mx5.gyandoor.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:08", "1764792", "mx5.haysex3x.blog", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "2026-03-13 12:32:20", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:07", "1764754", "malware.retleturdio.za.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:07", "1764755", "malware.riceboxlisburn.co.uk", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:07", "1764756", "malware.sc88-net.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:07", "1764757", "malware.sc88t3.blue", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:07", "1764758", "malware.science-education.sa.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:07", "1764759", "malware.seduxionshop.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:07", "1764760", "malware.seramikyapi.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:07", "1764761", "malware.sex88.blog", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:07", "1764762", "malware.sexmoi69.blog", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:07", "1764763", "malware.sexmup9x.pro", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:07", "1764764", "malware.sexviet016.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:07", "1764765", "malware.sknttruonghungminh.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "2026-03-13 12:32:11", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:07", "1764766", "malware.solicitalawyer.co.uk", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:07", "1764767", "malware.utukuva.net", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:07", "1764768", "malware.webuyoldhomes.co", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:07", "1764769", "malware.win78bet1.net", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:07", "1764770", "melissa.latelierduchocolat.com.mx", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:07", "1764771", "mlarik.za.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:06", "1764733", "malware.freehostingwala.in.net", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:06", "1764734", "malware.gaicave.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:06", "1764735", "malware.glazierexeter.co.uk", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:06", "1764736", "malware.gustare-bodega.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:06", "1764737", "malware.gyandoor.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:06", "1764738", "malware.haysex3x.blog", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "2026-03-13 12:32:00", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:06", "1764739", "malware.hi8818.us", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:06", "1764740", "malware.huggy-wuggyplush.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:06", "1764741", "malware.iu88.net", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:06", "1764742", "malware.javhd.co.uk", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:06", "1764743", "malware.lilyhairstylist.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:06", "1764744", "malware.linksex.blog", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "2026-03-13 12:31:46", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:06", "1764745", "malware.magazine4u.co.uk", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:06", "1764746", "malware.moonlight247nailsandlashes.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:06", "1764747", "malware.nomonym.co.za", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:06", "1764748", "malware.online-alfa.in.net", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:06", "1764749", "malware.ozkanuzun.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:06", "1764750", "malware.phimsexhayvn129.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:06", "1764751", "malware.phimxxx.ai", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "2026-03-13 12:31:59", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:06", "1764752", "malware.phohuynhtram.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:06", "1764753", "malware.radohny.co.uk", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:05", "1764714", "mails.solicitalawyer.co.uk", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:05", "1764715", "mails.utukuva.net", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:05", "1764716", "mails.webuyoldhomes.co", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:05", "1764717", "mails.win78bet1.net", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:05", "1764718", "malware.archgenpsychiatyr.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:05", "1764719", "malware.banana-kr.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "2026-03-13 12:32:16", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:05", "1764720", "malware.bay-explorer.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:05", "1764721", "malware.bitnet.za.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:05", "1764722", "malware.burson-marsteller.co.uk", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:05", "1764723", "malware.caoviethoang-chinhhang.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:05", "1764724", "malware.ccmcjx.sa.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:05", "1764725", "malware.centrum.uk.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:05", "1764726", "malware.cryptofonia.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:05", "1764727", "malware.danimalscups.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:05", "1764728", "malware.datetimetoticks-converter.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "2026-03-13 12:32:16", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:05", "1764729", "malware.dnailsgulfbreeze.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:05", "1764730", "malware.elicaeditions.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:05", "1764731", "malware.emirciftcam.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:05", "1764732", "malware.fnbconferencecentre.co.za", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:04", "1764693", "mails.magazine4u.co.uk", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:04", "1764694", "mails.moonlight247nailsandlashes.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:04", "1764695", "mails.nomonym.co.za", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:04", "1764696", "mails.online-alfa.in.net", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:04", "1764697", "mails.ozkanuzun.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:04", "1764698", "mails.phimsexhayvn129.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:04", "1764699", "mails.phimxxx.ai", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "2026-03-13 12:32:14", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:04", "1764700", "mails.phohuynhtram.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:04", "1764701", "mails.radohny.co.uk", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:04", "1764702", "mails.retleturdio.za.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:04", "1764703", "mails.riceboxlisburn.co.uk", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:04", "1764704", "mails.sc88-net.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:04", "1764705", "mails.sc88t3.blue", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:04", "1764706", "mails.science-education.sa.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:04", "1764707", "mails.seduxionshop.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:04", "1764708", "mails.seramikyapi.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:04", "1764709", "mails.sex88.blog", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:04", "1764710", "mails.sexmoi69.blog", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:04", "1764711", "mails.sexmup9x.pro", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:04", "1764712", "mails.sexviet016.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:04", "1764713", "mails.sknttruonghungminh.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "2026-03-13 12:32:16", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:03", "1764670", "mails.burson-marsteller.co.uk", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:03", "1764671", "mails.caoviethoang-chinhhang.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:03", "1764672", "mails.ccmcjx.sa.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:03", "1764673", "mails.centrum.uk.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:03", "1764674", "mails.cryptofonia.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:03", "1764675", "mails.danimalscups.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:03", "1764676", "mails.datetimetoticks-converter.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "2026-03-13 12:32:21", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:03", "1764677", "mails.dnailsgulfbreeze.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:03", "1764678", "mails.elicaeditions.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:03", "1764679", "mails.emirciftcam.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:03", "1764680", "mails.fnbconferencecentre.co.za", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:03", "1764681", "mails.freehostingwala.in.net", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:03", "1764682", "mails.gaicave.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:03", "1764683", "mails.glazierexeter.co.uk", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:03", "1764684", "mails.gustare-bodega.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:03", "1764685", "mails.gyandoor.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:03", "1764686", "mails.haysex3x.blog", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "2026-03-13 12:32:15", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:03", "1764687", "mails.hi8818.us", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:03", "1764688", "mails.huggy-wuggyplush.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:03", "1764689", "mails.iu88.net", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:03", "1764690", "mails.javhd.co.uk", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:03", "1764691", "mails.lilyhairstylist.com", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:03", "1764692", "mails.linksex.blog", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "2026-03-13 12:31:55", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:02", "1764663", "mail9.utukuva.net", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:02", "1764664", "mail9.webuyoldhomes.co", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
"2026-03-13 11:27:02", "1764665", "mail9.win78bet1.net", "domain", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "False", "", "asyncrat,c2", "0", "juroots"
